DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
BRA;BOG;74;24090;95759918
BRA;BOG;74;16352;65000671
BRA;BOG;418;12374;49559613
BRA;BOG;6;343;1415421
BRA;BOG;130;4435;17630319
BRA;BOG;10;17030;67400823
BRA;BOG;1980;7583;30791365
BRA;BOG;3810;15048;61097949
BRA;BOG;4835;15535;63078246
BRA;BOG;6150;2091;8489773
BRA;BOG;2460;1667;6628065
BRA;BOG;320;1552;6151460
BRA;BOG;350;1554;6159387
BRA;BOG;450;2550;10107103
BRA;BOG;32;1884;7759742
BRA;BOG;592;881;3558702
BRA;BOG;100;774;3124785
BRA;BOG;120;2280;9063205
BRA;BOG;0;9;37259
BRA;BOG;4;359;1432245
BRA;BOG;30;307;1224056
BRA;BOG;0;20;79931
BRA;BOG;4;250;995167
BRA;BOG;39;2166;8624758
BRA;BOG;6;1860;7406195
BRA;BOG;2;170;680376
BRA;BOG;60;2371;9441353
BRA;BOG;2;376;1497289
BRA;BOG;1;447;1782862
BRA;BOG;5;1395;5553432
BRA;BOG;50;453;1803243
BRA;BOG;51;801;3191382
BRA;BOG;2;1662;6617943
BRA;BOG;1;21;87097
BRA;BOG;15;5608;22228849
BRA;BOG;2;192;765164
BRA;BOG;26;6750;26873065
BRA;BOG;1;404;1610618
BRA;BOG;38;1576;6276003
BRA;BOG;1;173;692198
BRA;BOG;3;193;768468
BRA;BOG;2;193;769941
BRA;BOG;92;2996;11955505
BRA;BOG;8;2376;9480856
BRA;BOG;6488;24187;96872388
BRA;BOG;6645;35510;142222003
BRA;BOG;941;22638;93141765
BRA;BOG;2;14147;56238062
BRA;BOG;1;50;199494
BRA;BOG;100;6;23850
BRA;BOG;6;25;100848
BRA;BOG;800;48;190804
BRA;BOG;36;28;111620
BRA;BOG;66;2507;10122244
BRA;BOG;1;50;202355
BRA;BOG;2;15262;62829207
BRA;BOG;624;2321;9200555
BRA;BOG;1;227952;932855217
BRA;BOG;96425;34661;138879496
BRA;BOG;1050;189;751292
BRA;BOG;45;148;588590
BRA;BOG;1114;4547;18031394
BRA;BOG;14;56;221959
BRA;BOG;61;173;687679
BRA;BOG;3351;15537;61624451
BRA;BOG;1036;6153;24462338
BRA;BOG;132;405;1608416
BRA;BOG;496;4;20166
BRA;BOG;2;214;882926
BRA;BOG;20;31;128382
BRA;BOG;2126;8507;34192271
BRA;BOG;2;325;1312571
BRA;BOG;3;379;1548983
BRA;BOG;2;12000;48988920
BRA;BOG;16;600;2469954
BRA;BOG;844;1360;5493000
BRA;BOG;72;254;1008332
BRA;BOG;288;1408;5580706
BRA;BOG;14;70;279669
BRA;BOG;72;254;1008332
BRA;BOG;582;2759;10937867
BRA;BOG;480;2934;11629114
BRA;BOG;52;226;895766
BRA;BOG;20;80;318353
BRA;BOG;493;318760;1276653086
BRA;BOG;3;1;6209
BRA;BOG;90;46;186295
BRA;BOG;46;59870;241706565
BRA;BOG;5758;4782059;19181778398
BRA;BOG;157834;1652;6682622
BRA;BOG;169439;1675;6899116
BRA;BOG;110006;1137;4543814
BRA;BOG;3;741;2945541
BRA;BOG;21;531;2146533
BGR;BOG;1;50;205829
BGR;BOG;669;3947;15935394
BGR;BOG;55;336;1356495
BGR;BOG;40;10;40371
BGR;BOG;1200;326;1320976
CAN;BOG;10250;1650;6677731
CAN;BOG;1400;266;1076531
CAN;BOG;84;1747;7067336
CAN;BOG;283;8895;35976684
CAN;BOG;227;5890;23822730
CAN;BOG;112;2866;11593951
CAN;BOG;483;4087;16595254
CAN;BOG;2448;20166;81733450
CAN;BOG;1;13;53549
CAN;BOG;130;1986;8034621
CAN;BOG;9;133;539739
CAN;BOG;4;51;208858
CAN;BOG;15;228;926111
CAN;BOG;16680;7815;31532065
CAN;BOG;2440;1315;5387202
CAN;BOG;5;70;283985
CAN;BOG;10400;2288;9068648
CAN;BOG;100;25;99089
CAN;BOG;2000;440;1743970
CAN;BOG;18;192;761005
CAN;BOG;12712;3109;12639540
CAN;BOG;1527;1356;5379795
CAN;BOG;2230;429;1755757
CAN;BOG;7161;4266;17323975
CAN;BOG;5992;1268;5194315
CAN;BOG;255;1463;5861445
CAN;BOG;337;3712;14764018
CAN;BOG;480;4674;18587750
CAN;BOG;160;880;3501259
CAN;BOG;851;3298;13111436
CAN;BOG;720;1843;7326885
CAN;BOG;1564;7201;28624861
CAN;BOG;37;291;1157260
CAN;BOG;150;1215;4831860
CAN;BOG;3931;23871;96243090
CAN;BOG;122;2740;11230550
CAN;BOG;470;14438;59424320
CAN;BOG;310;8250;33920728
CAN;BOG;185;4216;17329381
CAN;BOG;13;144;592756
CAN;BOG;8;242;999302
CAN;BOG;8;644;2651413
CAN;BOG;1;11;49067
CAN;BOG;4;15;62776
CAN;BOG;3;1070;4408373
CAN;BOG;12;3678;15141806
CAN;BOG;4;962;3961147
CAN;BOG;4;1241;5111158
CAN;BOG;12;2421;9966758
CAN;BOG;29;415;1711018
CAN;BOG;66;1025;4215663
CAN;BOG;8;651;2683358
CAN;BOG;4;73;301457
CAN;BOG;15;7;30451
CAN;BOG;140;70;284210
CAN;BOG;648;64;257585
CAN;BOG;37;835;3373112
CAN;BOG;22;428;1734388
CAN;BOG;49;1161;4700637
CAN;BOG;449;15003;60691860
CAN;BOG;421;11835;47845459
CAN;BOG;10;168;694638
CAN;BOG;26;525;2121058
CAN;BOG;231;5129;20748074
CAN;BOG;795;6103;24640989
CAN;BOG;1670;13077;52875325
CAN;BOG;8;83;341676
CAN;BOG;34;426;1731865
CAN;BOG;61;1327;5358885
CAN;BOG;40;577;2377742
CAN;BOG;20;1604;6379701
CAN;BOG;8;121;490437
CAN;BOG;50;190;769895
CAN;BOG;33;1488;6010460
CAN;BOG;7;85;350980
CAN;BOG;4;1456;5787731
CAN;BOG;9;3312;13165498
CAN;BOG;14;3472;13801512
CAN;BOG;9;2824;11225654
CAN;BOG;1;220;874519
CAN;BOG;1;14;56722
CAN;BOG;6;768;3052869
CAN;BOG;19;289;1169573
CAN;BOG;15;199;797877
CAN;BOG;12;214;867551
CAN;BOG;1440;2016;8074200
CAN;BOG;160;400;1602024
CAN;BOG;960;1344;5382800
CAN;BOG;1;240;954021
CAN;BOG;5600;1553;6271774
CAN;BOG;8000;1124;4537801
CAN;BOG;1250;370;1465290
CAN;BOG;11700;1846;7491545
CAN;BOG;17825;2994;12151846
CAN;BOG;480;618;2544744
CAN;BOG;15000;4050;16220493
CAN;BOG;2800;615;2445756
CAN;BOG;14640;1290;5244869
CAN;BOG;91;624;2540712
CAN;BOG;750;195;798004
CAN;BOG;11780;2179;8886005
CAN;BOG;70135;9807;40199239
CAN;BOG;110117;34955;142484662
CAN;BOG;67726;9463;38956731
CAN;BOG;126744;17540;72040496
CAN;BOG;15636;10337;41823077
CAN;BOG;36300;5445;22414832
CAN;BOG;38262;23042;92812703
CAN;BOG;30162;9324;38020089
CAN;BOG;5370;820;3329936
CAN;BOG;131975;17409;70629296
CAN;BOG;8000;2080;8268187
CAN;BOG;1640;3717;15112541
CAN;BOG;7134;17645;71740864
CAN;BOG;16076;33333;135526116
CAN;BOG;422;2240;8908121
CAN;BOG;5600;1008;4092631
CAN;BOG;5600;1008;4092631
CAN;BOG;1197;7881;31327684
CAN;BOG;838;5841;23218500
CAN;BOG;11199;3592;14220418
CAN;BOG;1580;268;1089694
CAN;BOG;6085;1037;4208872
CAN;BOG;3200;986;3908080
CAN;BOG;247;1265;5193504
CAN;BOG;205;1367;5579167
CAN;BOG;492;2519;10271234
CAN;BOG;78;479;1947653
CAN;BOG;50;288;1169323
CAN;BOG;80;418;1697142
CAN;BOG;180;1310;5320420
CAN;BOG;39;270;1098676
CAN;BOG;28;263;1083781
CAN;BOG;213;803;3288188
CAN;BOG;14;58;242121
CAN;BOG;1883;6709;27479854
CAN;BOG;6800;2178;8659018
CAN;BOG;12950;1778;7220976
CAN;BOG;60342;8351;33835322
CAN;BOG;1500;750;2981317
CAN;BOG;1890;2608;10372394
CAN;BOG;24;21140;86511856
CAN;BOG;4;8;32914
CAN;BOG;58827;30247;121013883
CAN;BOG;1000;12000;48446280
CAN;BOG;210474;57052;233365380
CAN;BOG;5255;859;3506161
CAN;BOG;14872;2640;10791259
CAN;BOG;4000;720;2863324
CAN;BOG;12830;2692;10973295
CAN;BOG;1131;547;2169715
CAN;BOG;5134;1653;6611212
CAN;BOG;595;1476;5884870
CAN;BOG;39558;181910;733310944
CAN;BOG;10;10;39750
CAN;BOG;11;122;490357
CAN;BOG;6216;30002;120119029
CAN;BOG;824;6410;25723663
CAN;BOG;3682;19892;79855707
CAN;BOG;26;129;534935
CAN;BOG;20457;35352;142414682
CAN;BOG;469;2865;11420751
CAN;BOG;2462;17877;72016729
CAN;BOG;4098;19386;77880672
CAN;BOG;160;874;3469071
CAN;BOG;28;177;706572
CAN;BOG;592;1737;6972584
CAN;BOG;114;860;3418577
CAN;BOG;6363;10496;42376324
CAN;BOG;33;148;591692
CAN;BOG;630;4550;18132243
CAN;BOG;1730;2853;11521494
CAN;BOG;69;1196;4754207
CAN;BOG;102;1768;7027959
CAN;BOG;457;4221;17072523
CAN;BOG;1327;30756;124393960
CAN;BOG;8;2088;8544785
CAN;BOG;246;60405;247199239
CAN;BOG;100;17888;73203599
CAN;BOG;50;6506;26624698
CAN;BOG;22;4246;17376033
CAN;BOG;100;10050;40098394
CAN;BOG;2;20;82354
CAN;BOG;20841;7854;31388505
CAN;BOG;4;33277;134589482
CAN;BOG;1;50;198178
CAN;BOG;1;27671;111918103
CAN;BOG;1;15445;62470288
CAN;BOG;2;12967;52445606
CAN;BOG;1480;414;1675734
CAN;BOG;250;2;9974
CAN;BOG;105;2552;10378132
CAN;BOG;7412;8735;35264854
CAN;BOG;11;6000;24341640
CAN;BOG;8000;1280;5126476
CAN;BOG;147257;37826;152873529
CAN;BOG;1800;288;1185900
CAN;BOG;102176;14742;59650077
CAN;BOG;4200;1006;4144582
CAN;BOG;24876;27213;109739204
CAN;BOG;17650;5665;22943123
CAN;BOG;133036;33792;135121641
CAN;BOG;366950;50700;205100855
CAN;BOG;553900;82131;331981561
CAN;BOG;22049;29494;119855413
CAN;BOG;18725;5102;20481814
CAN;BOG;9550;1762;7009180
CAN;BOG;1604;408;1650403
CAN;BOG;1600;321;1296745
CAN;BOG;2330;933;3769524
CAN;BOG;2320;2150;8611415
CAN;BOG;24386;2944;11970783
CAN;BOG;826;4610;18611445
CAN;BOG;4;66;268464
CAN;BOG;48978;14267;58321974
CAN;BOG;40670;6498;26488129
CAN;BOG;156256;17687;72007983
CAN;BOG;1200;600;2434164
CAN;BOG;1760;1808;7166134
CAN;BOG;10389;62016;255274141
CAN;BOG;973;3480;13842703
CAN;BOG;426473;119881;483203249
CAN;BOG;4050;572;2277090
CAN;BOG;17353;2574;10235166
CAN;BOG;5673;1484;5934790
CAN;BOG;16200;1555;6278637
CAN;BOG;37098;6477;26041206
CAN;BOG;178050;64490;258410830
CAN;BOG;376;1995;8116525
CAN;BOG;22105;68869;279621312
CAN;BOG;984;343;1395067
CAN;BOG;410;54;220547
CAN;BOG;16;4865;19257400
CAN;BOG;15135;34316;139521649
CAN;BOG;1459;730;2968026
CAN;BOG;0;11980;48325283
CAN;BOG;1;12657;51796620
CAN;BOG;7;350;1401365
CAN;BOG;620;114;462917
CAN;BOG;240;2;9744
CAN;BOG;40;0;1646
CAN;BOG;300;75;305414
CAN;BOG;15;67;269317
CAN;BOG;225;2322;9408078
CAN;BOG;10;190;767066
CAN;BOG;8185;27927;114934022
CAN;BOG;4;1;4116
CAN;BOG;510;4824;19860900
CAN;BOG;67;182;736343
CAN;BOG;65;320;1294726
CAN;BOG;27;52;213002
CAN;BOG;124;508;2052265
CAN;BOG;27;94;381029
CAN;BOG;2499;6706;27075697
CAN;BOG;60;259;1045632
CAN;BOG;40;83;336297
CAN;BOG;32580;5864;23733871
CAN;BOG;7100;710;2873448
CAN;BOG;4700;562;2269258
CAN;BOG;71650;7222;29230656
CAN;BOG;9475;2813;11481128
CAN;BOG;8000;53040;214658714
CAN;BOG;320;108;442626
CAN;BOG;582;619;2510790
CAN;BOG;9984;2612;10673975
CAN;BOG;9600;1728;6993406
CAN;BOG;17095;4102;16651935
CAN;BOG;167860;16786;67934788
CAN;BOG;80588;8152;32993659
CAN;BOG;1746;3150;12789450
CAN;BOG;2380;5593;22705250
CAN;BOG;14;32;131201
CAN;BOG;650;2281;9262668
CAN;BOG;1928;2537;10269136
CAN;BOG;19716;23564;95644867
CAN;BOG;26373;6398;25982426
CAN;BOG;254;3054;12443210
CAN;BOG;336580;47190;190027096
CAN;BOG;204332;25676;102753272
CAN;BOG;5640;1286;5098736
CAN;BOG;9300;2828;11212146
CAN;BOG;412660;61040;246534027
CAN;BOG;2836;3306;13262270
CAN;BOG;135415;21986;89316995
CAN;BOG;9000;900;3561993
CAN;BOG;20160;2241;8869362
CAN;BOG;2752;965;3940644
CAN;BOG;34353;17189;69136973
CAN;BOG;1003;7523;30621161
CAN;BOG;273;1;7145
CAN;BOG;1200;166;672842
CAN;BOG;3125;628;2533769
CAN;BOG;4800;657;2652646
CAN;BOG;124;110;446665
CAN;BOG;1340;317;1281063
CAN;BOG;288;795;3209879
CAN;BOG;333622;48652;196777423
CAN;BOG;254800;35370;143057149
CAN;BOG;2772;2952;11939393
CAN;BOG;10250;1835;7470635
CAN;BOG;6740;2040;8396672
CAN;BOG;260;2147;8691573
CAN;BOG;200;64;256323
CAN;BOG;1600;208;841258
CAN;BOG;2500;325;1314465
CAN;BOG;1700;495;2001630
CAN;BOG;32;48;198146
CAN;BOG;2100;538;2188649
CAN;BOG;320;68;278441
CAN;BOG;14640;3513;14265743
CAN;BOG;1555;2021;8207593
CAN;BOG;1307;2320;9422146
CAN;BOG;7805;15333;62256716
CAN;BOG;233;538;2185294
CAN;BOG;585;2053;8336909
CAN;BOG;609;1183;4805796
CAN;BOG;35490;4968;20173261
CAN;BOG;6550;1375;5584736
CAN;BOG;2640;1108;4501894
CAN;BOG;12723;7845;31852242
CAN;BOG;2500;1019;4052399
CAN;BOG;1228;1508;6049090
CAN;BOG;243;7076;28706907
CAN;BOG;3950;632;2531197
CAN;BOG;26600;4040;16288288
CAN;BOG;400;72;285377
CAN;BOG;2950;826;3273908
CAN;BOG;40200;5365;21700413
CAN;BOG;4150;13446;54382481
CAN;BOG;99323;18721;75892193
CAN;BOG;17250;1737;7048933
CAN;BOG;42350;5388;21605596
CAN;BOG;2380;523;2135364
CAN;BOG;18020;2615;10761005
CAN;BOG;1450;362;1470640
CAN;BOG;80;14;60544
CAN;BOG;5750;6013;24708350
CAN;BOG;4392;35233;140987421
CAN;BOG;1296;8814;35560032
CAN;BOG;3;7;28687
CAN;BOG;6;38;157641
CAN;BOG;981;5105;20459978
CAN;BOG;43289;297875;1204616235
CAN;BOG;65;217;864686
CAN;BOG;9;28;117698
CAN;BOG;10443;51401;207326999
CAN;BOG;1270;4936;19659239
CAN;BOG;14949;79911;324019600
CAN;BOG;15;56;224092
CAN;BOG;3;21;85184
CAN;BOG;1758;6912;27646126
CAN;BOG;2423;13872;55467272
CAN;BOG;10384;67234;272323019
CAN;BOG;20;78;310193
CAN;BOG;177;638;2558593
CAN;BOG;2631;15118;61640287
CAN;BOG;180;2027;8273053
CAN;BOG;9310;38036;154184190
CAN;BOG;1101;5682;22826541
CAN;BOG;32044;173241;693539738
CAN;BOG;2594;14024;56525908
CAN;BOG;2578;16141;65017598
CAN;BOG;731;3198;12941364
CAN;BOG;19813;71124;288570787
CAN;BOG;560;3;12600
CAN;BOG;7500;1350;5463598
CAN;BOG;9800;980;3966167
CAN;BOG;600;78;314638
CAN;BOG;30700;3070;12424627
CAN;BOG;26375;2489;10040036
CAN;BOG;1445;423;1729468
CAN;BOG;2016;1952;7859055
CAN;BOG;4354;1001;4030972
CAN;BOG;1284;1260;5086215
CAN;BOG;422559;105283;427276526
CAN;BOG;21910;2221;8988631
CAN;BOG;10951;16619;67475619
CAN;BOG;43075;4496;18197830
CAN;BOG;14045;37603;152673546
CAN;BOG;21360;37093;150597273
CAN;BOG;7080;21313;86533538
CAN;BOG;6415;35282;143252242
CAN;BOG;275;418;1697142
CAN;BOG;1650;3924;15935682
CAN;BOG;278240;41503;168498336
CAN;BOG;300;66;267969
CAN;BOG;634;1010;4090009
CAN;BOG;207603;700507;2844133390
CAN;BOG;484;5324;21599405
CAN;BOG;2668;1336;5330436
CAN;BOG;5;54;214654
CAN;BOG;132260;31475;127644954
CAN;BOG;543444;73515;295599063
CAN;BOG;833480;110802;444751606
CAN;BOG;1120;238;964080
CAN;BOG;57530;17309;69879721
CAN;BOG;1150;537;2132458
CAN;BOG;321782;54301;218677526
CAN;BOG;14238;4096;16461077
CAN;BOG;219350;18325;73982717
CAN;BOG;315664;99093;399590542
CAN;BOG;32150;5067;20499764
CAN;BOG;93175;12838;51434474
CAN;BOG;105438;15600;63580535
CAN;BOG;83725;52606;209944215
CAN;BOG;7040;44122;181412675
CAN;BOG;315;2205;8902003
CAN;BOG;12;84;334431
CAN;BOG;7322;46771;185196583
CAN;BOG;25;169;668863
CAN;BOG;231;1766;7002042
CAN;BOG;75;521;2062987
CAN;BOG;57;449;1780204
CAN;BOG;290;1142;4520881
CAN;BOG;5099;16576;67438590
CAN;BOG;39;195;789186
CAN;BOG;400;128;506594
CAN;BOG;550;5;22186
CAN;BOG;230;75;302382
CAN;BOG;3203;11188;44811134
CAN;BOG;896;2687;10762437
CAN;BOG;61;255;1023693
CAN;BOG;3064;9486;37991999
CAN;BOG;3309;13144;52644150
CAN;BOG;25;306;1243817
CAN;BOG;30509;6446;25957496
CAN;BOG;15555;3599;14819844
CAN;BOG;406;3705;14948728
CAN;BOG;850;4544;18380275
CAN;BOG;1700;8509;34436858
CAN;BOG;1384;1155755;4636653276
CAN;BOG;157;2986;11889465
CAN;BOG;230;3962;15774917
CAN;BOG;90;1512;6018773
CAN;BOG;83;904;3601710
CAN;BOG;5031;1129;4496485
CAN;BOG;403334;5851;23711218
COL;BOG;131;2236;9032316
COL;BOG;806;14139;58220795
COL;BOG;12;329;1313342
COL;BOG;620;9979;40322537
COL;BOG;468;8842;36381843
COL;BOG;18;1004;3980065
COL;BOG;110;4299;17420548
COL;BOG;19;426;1699467
COL;BOG;30;1165;4737702
COL;BOG;3;65;258862
COL;BOG;78;1085;4320698
COL;BOG;132;3434;13673282
COL;BOG;237;2839;11492294
COL;BOG;178;1159;4613596
COL;BOG;299;922;3733216
COL;BOG;0;79;322109
COL;BOG;25;347;1408151
COL;BOG;799;8892;35399819
COL;BOG;876;5181;20626796
COL;BOG;43;189;753102
COL;BOG;552;2480;9875644
COL;BOG;2;108;441013
COL;BOG;48;2266;9172977
COL;BOG;167;884;3520424
COL;BOG;859;3984;16126721
COL;BOG;503;2517;10019903
COL;BOG;4065;10459;41670307
COL;BOG;1792;3412;13810762
COL;BOG;274;9033;36683105
COL;BOG;12;360;1465544
COL;BOG;20;479;1952143
COL;BOG;314;1303;5314005
COL;BOG;481;4444;18044057
COL;BOG;496;5869;23701919
COL;BOG;22;173;708536
COL;BOG;540;14036;57114902
COL;BOG;285;5928;24151655
COL;BOG;24;447;1790582
COL;BOG;273;4767;19439276
COL;BOG;173;1624;6623230
COL;BOG;17;443;1809445
COL;BOG;394;4218;17083947
COL;BOG;67;370;1510569
COL;BOG;42;674;2749907
COL;BOG;36;1154;4709280
COL;BOG;209;2858;11656381
COL;BOG;67;246;1007005
COL;BOG;50;185;756568
COL;BOG;118;648;2645402
COL;BOG;52;1128;4576178
COL;BOG;15;173;696399
COL;BOG;211;1111;4531585
COL;BOG;4848;12142;49269007
COL;BOG;77;323;1318114
COL;BOG;0;22;91889
COL;BOG;20;1403;5706829
COL;BOG;10;935;3804593
COL;BOG;10;196;806293
COL;BOG;49;3047;12393676
COL;BOG;7;342;1394242
COL;BOG;182;12156;49520786
COL;BOG;88;3073;12509922
COL;BOG;23;803;3272528
COL;BOG;16;2065;8318264
COL;BOG;366;7487;30491464
COL;BOG;40;990;4022452
COL;BOG;13;291;1195870
COL;BOG;2;38;156192
COL;BOG;4;277;1138538
COL;BOG;93;3155;12825675
COL;BOG;10;194;793062
COL;BOG;4;328;1332299
COL;BOG;30;337;1370028
COL;BOG;34;862;3520402
COL;BOG;19;235;961664
COL;BOG;25;241;980647
COL;BOG;4;166;674385
COL;BOG;16;2477;10130033
COL;BOG;5;310;1243450
COL;BOG;131;4595;18534711
COL;BOG;75;775;3163318
COL;BOG;74;937;3773732
COL;BOG;106;1932;7777148
COL;BOG;128;8243;33484997
COL;BOG;6;74;303646
COL;BOG;1;52;212380
COL;BOG;9;555;2269447
COL;BOG;13;357;1470816
COL;BOG;473;10966;44711745
COL;BOG;48;293;1197545
COL;BOG;103;6391;26062303
COL;BOG;30;1521;6092977
COL;BOG;72;2626;10736837
COL;BOG;8;244;993422
COL;BOG;9;110;449776
COL;BOG;935;4918;19738148
COL;BOG;135;757;3055072
COL;BOG;32;294;1202070
COL;BOG;34;676;2751502
COL;BOG;27;985;4015175
COL;BOG;38;2387;9775681
COL;BOG;191;6125;25061678
COL;BOG;46;1727;7010351
COL;BOG;4;195;794592
COL;BOG;95;8145;32836277
COL;BOG;319;8362;33757395
COL;BOG;258;3722;15177944
COL;BOG;147;3661;14838243
COL;BOG;316;2470;10071521
COL;BOG;20;248;1007893
COL;BOG;140;3608;14705832
COL;BOG;466;11215;45502309
COL;BOG;615;14049;56969518
COL;BOG;407;3862;15572592
COL;BOG;58;933;3794594
COL;BOG;12;184;751349
COL;BOG;110;1106;4513644
COL;BOG;67;831;3386386
COL;BOG;5;14;58054
COL;BOG;15;97;396531
COL;BOG;191;8867;35855687
COL;BOG;29;528;2174813
COL;BOG;238;3616;14333339
COL;BOG;1631;28822;118683767
COL;BOG;296;3113;12822219
COL;BOG;240;7567;31161058
COL;BOG;100;3169;13040283
COL;BOG;90;2017;8299469
COL;BOG;27;0;1481
COL;BOG;766;4361;17594073
COG;BOG;2;6653;26862170
KOR;BOG;44830;31254;127219346
KOR;BOG;40;450;1825623
KOR;BOG;83335;54957;219236830
KOR;BOG;1767;18264;74119531
KOR;BOG;1950;1054;4269777
KOR;BOG;3155;2435;9770489
KOR;BOG;70;0;2864
KOR;BOG;60;0;2385
KOR;BOG;78690;52931;214437621
KOR;BOG;17000;4420;18200278
KOR;BOG;10280;6460;26353810
KOR;BOG;385;13475;55471050
KOR;BOG;341;12132;48227898
KOR;BOG;16;517;2056234
KOR;BOG;1;32;128514
KOR;BOG;175;4795;19068947
KOR;BOG;8;297;1180601
KOR;BOG;5;223;888432
KOR;BOG;2;19;79342
KOR;BOG;31;409;1629309
KOR;BOG;12;495;1971485
KOR;BOG;2;2;7950
KOR;BOG;5029;3746;15211717
KOR;BOG;1498;11979;49022021
KOR;BOG;46930;19108;75793715
KOR;BOG;3300;528;2174150
KOR;BOG;188700;33450;135412979
KOR;BOG;180;25;100216
KOR;BOG;46380;19925;81235608
KOR;BOG;10800;2052;8449540
KOR;BOG;10080;3180;12643966
KOR;BOG;466;3181;13098476
KOR;BOG;43250;7471;29808944
KOR;BOG;212820;40246;163664804
KOR;BOG;17689;11149;44340254
KOR;BOG;31041;13756;55787047
KOR;BOG;15060;2511;9988231
KOR;BOG;184340;34695;138632437
KOR;BOG;37388;26866;108913231
KOR;BOG;406;1321;5373348
KOR;BOG;200;2;8154
KOR;BOG;13440;5234;20788834
KOR;BOG;13800;2622;10501267
KOR;BOG;118200;22458;89945637
KOR;BOG;9720;2246;8903763
KOR;BOG;56870;24150;99168852
KOR;BOG;216000;41040;168990818
KOR;BOG;800;220;905896
KOR;BOG;1804;13750;55511362
KOR;BOG;13480;4934;19652852
KOR;BOG;8650;1576;6470193
KOR;BOG;96900;18627;75505731
KOR;BOG;37630;16120;65296691
KOR;BOG;205783;37649;151991935
KOR;BOG;4575;915;3694028
KOR;BOG;2700;1071;4356716
KOR;BOG;108;10;44197
KOR;BOG;100;10;40923
KOR;BOG;599;59;245130
KOR;BOG;28;12;48789
KOR;BOG;600;102;420006
KOR;BOG;2400;408;1680025
KOR;BOG;2750;1061;4223490
KOR;BOG;5100;969;3951039
KOR;BOG;152300;29115;118643313
KOR;BOG;18891;8464;34554574
KOR;BOG;37400;7124;28930886
KOR;BOG;5310;3114;12342913
KOR;BOG;2;2;8233
KOR;BOG;191;191;786268
KOR;BOG;58;58;238762
KOR;BOG;131;131;539273
KOR;BOG;1;1;4092
KOR;BOG;136;136;556556
KOR;BOG;37;37;151416
KOR;BOG;91;91;372402
KOR;BOG;2;2;8074
KOR;BOG;259;259;1045632
KOR;BOG;97;97;391607
KOR;BOG;162;162;654024
KOR;BOG;1;1;4047
KOR;BOG;196;196;793233
KOR;BOG;65;65;263062
KOR;BOG;112;112;453276
KOR;BOG;34990;15777;62535225
KOR;BOG;8720;2220;8802296
KOR;BOG;36170;16308;66646456
KOR;BOG;25500;4841;19937869
KOR;BOG;78;408;1680025
KOR;BOG;40950;6961;27775619
KOR;BOG;300;3;12170
KOR;BOG;9240;3141;12745282
KOR;BOG;240;2;9879
KOR;BOG;600;10676;43692702
KOR;BOG;4500;688;2752749
KOR;BOG;91900;14259;57647076
KOR;BOG;6600;990;3974229
KOR;BOG;2100;441;1793013
KOR;BOG;5980;1435;5845287
KOR;BOG;3150;513;2066333
KOR;BOG;327492;52420;211124349
KOR;BOG;168;297;1209003
KOR;BOG;4160;1068;4281396
KOR;BOG;600;168;683052
KOR;BOG;239260;72086;292196595
KOR;BOG;25060;4609;18321189
KOR;BOG;71700;13026;51787657
KOR;BOG;13220;3172;12944021
KOR;BOG;4960;1961;7876216
KOR;BOG;523;6044;24210465
KOR;BOG;600;6;24464
KOR;BOG;5400;799;3288140
KOR;BOG;4800;1334;5400463
KOR;BOG;900;153;619207
KOR;BOG;77580;19851;80621765
KOR;BOG;28130;4693;18870403
KOR;BOG;839420;149157;601705019
KOR;BOG;9000;1710;6800396
KOR;BOG;40;60;246661
KOR;BOG;67950;10814;43744791
KOR;BOG;325650;99050;396851497
KOR;BOG;47180;8391;33351753
KOR;BOG;126380;22616;90304852
KOR;BOG;11550;1963;8082924
KOR;BOG;610;275;1105073
KOR;BOG;1080;7;29842
KOR;BOG;3600;3;14616
KOR;BOG;340;3;13823
KOR;BOG;35690;8810;35637044
KOR;BOG;10700;2033;8200776
KOR;BOG;104513;20800;83926621
KOR;BOG;11690;1636;6554681
KOR;BOG;87505;25555;102647854
KOR;BOG;3740;710;2824698
KOR;BOG;3200;1600;6496240
KOR;BOG;52900;7861;31634782
KOR;BOG;25040;8126;33300559
KOR;BOG;10200;1798;7148006
KOR;BOG;3300;594;2361203
KOR;BOG;150;25;102129
KOR;BOG;360;7541;31028000
KOR;BOG;360;8095;33306370
KOR;BOG;240;2304;9301685
KOR;BOG;72;1327;5460979
KOR;BOG;678;9130;36427775
KOR;BOG;168;8202;33301796
CIV;BOG;1;39;158626
CIV;BOG;1;1196;4854169
CRI;BOG;700;875;3580788
CRI;BOG;380;247;1010805
CRI;BOG;25;35;143436
CRI;BOG;6;18;77672
CRI;BOG;50;30;122769
CRI;BOG;20;62;256179
CRI;BOG;32;664;2659359
CRI;BOG;15;242;969224
CRI;BOG;51;419;1678120
CRI;BOG;5;13;56474
CRI;BOG;14;65;266001
CRI;BOG;1;25;105909
CRI;BOG;126;1525;6090993
CRI;BOG;33;755;3093555
CRI;BOG;551;4364;17478482
CRI;BOG;18;365;1496319
CRI;BOG;2;12;49616
CRI;BOG;23;152;613948
CRI;BOG;1;15;62694
CRI;BOG;3;34;137150
CRI;BOG;2;22;90949
CRI;BOG;132;432;1771815
CRI;BOG;71;706;2889184
CRI;BOG;8;135;534773
